representation_id,model,platform,Bc,Bf,zmin,zmax,groups,values,fp32_median_ms,identity_median_ms,mapped_median_ms,codec_median_percent,codec_ci95_low,codec_ci95_high,mapping_median_percent,mapping_ci95_low,mapping_ci95_high,mapped_vs_fp32_median_percent,mapped_vs_fp32_ci95_low,mapped_vs_fp32_ci95_high
REP_0008,GPT-OSS-20B,H800_CUDA,14,18,-5.0,-0.5,1048576,33554432,0.2201523208618164,0.22033167839050294,0.22189167976379395,-0.3860584645205667,-1.7303319376185677,0.26703637327780694,0.829741038722509,0.4929193903308482,1.9534661154485322,1.5006429441629443,-0.32906298132411305,2.7910612664061363
REP_0008,GPT-OSS-20B,H800_CUDA,14,18,-5.0,-0.5,4194304,134217728,0.8712176132202148,0.8747902297973633,0.8608607864379882,-0.08883703870056214,-0.9936778146733882,1.2973867304430176,-0.7080405390988198,-1.9065864107763897,0.5615783852980005,-1.0226274220137777,-2.186483012654916,1.7472397737941403
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,1048576,33554432,0.21619152069091796,0.21573328018188476,0.21769472122192382,-0.17535133529416047,-1.3270105313023972,0.5330133173371499,0.34549763437679015,-0.5374370389012117,1.099872844253924,0.40957469988456285,-1.179103336412346,1.5642416156741223
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,0.8596965026855469,0.8498118591308594,0.8554297637939453,-0.48309195819028483,-0.9587890662710263,-0.029686776745918575,0.5465343326669148,-0.2488052720851286,1.0536781445534826,-0.22402564515658918,-1.063779938861642,0.5123306137007733
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,0.21445647239685056,0.212947359085083,0.21292400360107422,-0.6330177036292017,-1.508955739743889,0.1092233988942537,0.39999756709889756,-0.48244698735117053,2.2077671694181955,0.06015252442963526,-2.5605047449316687,1.7556463402157219
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,0.8659145736694336,0.8589519882202148,0.8635001373291016,-0.5983352705770439,-1.1814670049318687,-0.030610142271181306,0.6552511174014786,0.0725247569469234,1.1971060863050553,-0.17161444910840373,-0.6610341906808204,0.9624371815725175
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,1048576,33554432,0.21347295761108398,0.2129371166229248,0.21881360054016114,-0.5748900537323021,-1.6283240318563874,0.9992223477417683,2.843451216243964,1.3916221332352041,4.002178471973705,1.9734860561507084,-1.3288041392653382,3.0180615837679836
REP_0027,MiniCPM3-4B,AMD_ROCm,26,6,-5.75,-3.0,4194304,134217728,0.849358901977539,0.8470029067993164,0.8497536087036133,-0.41280205061039466,-0.6221234416367016,-0.10483626218712461,0.07621927530112593,-0.42749879981958117,0.7741774929316492,-0.013033242662352507,-0.7243110554233989,0.29982630615288386
