representation_id,model,platform,Bc,Bf,zmin,zmax,groups,values,block,order,fp32_ms,identity_ms,mapped_ms,codec_percent,mapping_percent,total_percent
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,2,M-I-F-F-I-M,0.37849647521972657,0.381366081237793,0.42632335662841797,0.7581592447857055,11.788482930812293,12.636017648757946
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,3,F-I-M-M-I-F,0.37845214843749997,0.381395206451416,0.4259724807739258,0.7776565745674535,11.687948240688817,12.556496913182059
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,4,M-I-F-F-I-M,0.37857311248779296,0.38139312744140624,0.42606224060058595,0.744906296984893,11.712091788031032,12.54424219425363
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,5,F-I-M-M-I-F,0.378588638305664,0.3813172721862793,0.426014404296875,0.7207384492115221,11.72176960522271,12.526991354907068
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,6,M-I-F-F-I-M,0.37850816726684566,0.3813742446899414,0.4260860824584961,0.7572035879149785,11.723874485783803,12.569851671947774
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,7,F-I-M-M-I-F,0.3784692764282227,0.3813659286499024,0.4259828758239746,0.7653599385970322,11.69924836548024,12.554149664183623
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,8,M-I-F-F-I-M,0.37848031997680665,0.38134944915771485,0.4260099220275879,0.7580656191275681,11.71116753112258,12.55801148490201
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,9,F-I-M-M-I-F,0.378482551574707,0.38143728256225584,0.42593999862670895,0.7806782572288951,11.667112287900071,12.53887315400708
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,10,M-I-F-F-I-M,0.3785184097290039,0.38132944107055666,0.42603616714477544,0.7426405874327857,11.723911468442516,12.55361858087467
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,11,F-I-M-M-I-F,0.37845710754394535,0.3813803291320801,0.425956802368164,0.7724049911773223,11.688194128293961,12.550879314296704
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,12,M-I-F-F-I-M,0.3785817527770996,0.3813644790649414,0.4260910415649414,0.7350397285207366,11.72803576506758,12.549281215836672
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,13,F-I-M-M-I-F,0.37861936569213867,0.38195440292358396,0.4260004806518555,0.880841693173462,11.531763318116184,12.514181590553708
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,14,M-I-F-F-I-M,0.37838064193725585,0.38156463623046877,0.4261539077758789,0.8414791721139014,11.685902547446192,12.625716155570398
REP_0025,MiniCPM3-4B,AMD_ROCm,19,13,-5.75,-3.0,4194304,134217728,15,F-I-M-M-I-F,0.3785367965698242,0.38131664276123045,0.42600513458251954,0.7343661743313579,11.719523044597802,12.539953431961637
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,1,F-I-M-M-I-F,0.0971619176864624,0.09788352012634277,0.10816031932830811,0.7426803186501019,10.499008606045845,11.319662995266434
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,2,M-I-F-F-I-M,0.09692031860351563,0.09784016132354736,0.10784623622894288,0.9490710856973728,10.226960759300518,11.273092972510025
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,3,F-I-M-M-I-F,0.09689487934112548,0.09784672260284424,0.10784239768981935,0.9823462996096266,10.215646289500292,11.29834561241605
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,4,M-I-F-F-I-M,0.09711695671081544,0.09793839931488037,0.10858991622924805,0.8458281971406301,10.875731060421078,11.813549257515943
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,5,F-I-M-M-I-F,0.0969870376586914,0.09784656047821044,0.10781343936920167,0.8862244277877629,10.18623326387722,11.162730579120916
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,6,M-I-F-F-I-M,0.09686351776123048,0.09786656379699707,0.10798352241516113,1.0355250964962037,10.337502642015185,11.480075172720404
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,7,F-I-M-M-I-F,0.09709584236145019,0.09791135787963867,0.1079084825515747,0.8399077636636942,10.210383032605241,11.136048596059588
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,8,M-I-F-F-I-M,0.09697935581207276,0.09780336380004884,0.10779727935791016,0.8496736043213549,10.218376106463056,11.154872555351304
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,9,F-I-M-M-I-F,0.09697648048400878,0.09778048038482666,0.10784927845001221,0.8290669003506057,10.29734976301877,11.211788581867888
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,10,M-I-F-F-I-M,0.09690927982330322,0.0978388786315918,0.1078873634338379,0.9592464312845328,10.27044150831209,11.32820678324229
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,11,F-I-M-M-I-F,0.09687056064605712,0.09792495727539063,0.10788608074188233,1.0884593031169176,10.17220098292042,11.371380553967692
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,12,M-I-F-F-I-M,0.09701135635375976,0.09779759883880615,0.10786799907684327,0.8104643771593922,10.29718557265966,11.191104970735477
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,13,F-I-M-M-I-F,0.096910719871521,0.09789087772369384,0.10785775661468505,1.0114029216502285,10.18162174326771,11.296001884700724
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,14,M-I-F-F-I-M,0.09699216365814209,0.09782671928405762,0.10785840034484863,0.8604361367347213,10.254541023360098,11.20321093671608
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,1048576,33554432,15,F-I-M-M-I-F,0.09690672397613526,0.09783055782318115,0.10782847881317138,0.9533227511368647,10.219629952494458,11.270378761050438
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,1,F-I-M-M-I-F,0.3784499168395996,0.38161983489990237,0.41976144790649417,0.8376056960916811,9.994662100463469,10.91598365561377
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,2,M-I-F-F-I-M,0.3782736015319824,0.38127246856689456,0.41930240631103516,0.7927772445042169,9.974477802471649,10.846330437252005
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,3,F-I-M-M-I-F,0.37837472915649417,0.3812985610961914,0.4195142364501953,0.7727344651730084,10.022507098935286,10.872688930736185
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,4,M-I-F-F-I-M,0.3783678436279297,0.38124990463256836,0.42006864547729494,0.7617087585996662,10.181967358690457,11.021233054459035
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,5,F-I-M-M-I-F,0.3784639930725098,0.3812249565124512,0.4197150421142578,0.7295181286671282,10.096423370055385,10.899596737554052
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,6,M-I-F-F-I-M,0.3784854507446289,0.3813619232177734,0.420157585144043,0.7599955209599996,10.172924868567868,11.010234162879629
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,7,F-I-M-M-I-F,0.3784424018859863,0.38127248764038085,0.4201462554931641,0.7478246994233828,10.195796736702722,11.019868122426168
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,8,M-I-F-F-I-M,0.3784920120239258,0.3813699150085449,0.41963825225830076,0.7603602964379563,10.034440511359799,10.871098709415827
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,9,F-I-M-M-I-F,0.3785915184020996,0.381495361328125,0.4202203178405762,0.7670121449845135,10.150832864031534,10.995703129900258
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,10,M-I-F-F-I-M,0.3785385704040527,0.3812867164611816,0.41970960617065434,0.7259883858586891,10.077164519678327,10.876311949573747
REP_0026,MiniCPM3-4B,AMD_ROCm,22,10,-5.75,-3.0,4194304,134217728,11,F-I-M-M-I-F,0.3784177589416504,0.3814009475708008,0.4199305725097656,0.7883320903050883,10.102131414293991,10.97010184834275
