domain,fold,calibration_keys,test_keys,level,pair_swaps,permutation_index,seed,representation_id,achieved_spearman_rho,fixed_normalized_risk,recalibrated_normalized_risk,identity_normalized_risk,random_normalized_risk,oracle_normalized_risk,fixed_benefit,recalibrated_benefit,permutation_bijective,calibration_test_disjoint,calibration_mass_error,test_mass_error
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,47,20660955,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1561592339630056,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,47,20660955,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1452397898607398,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0067013923374644,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1678151511814006,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.1018999803015581,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9599769379265275,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1349728192933966,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1561592339630056,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1452397898607394,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,48,20660956,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1708476814705793,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0113839720033735,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1634314216884671,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.105738767158986,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9509845327232844,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1561592339630056,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1452397898607396,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1708476814705797,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,49,20660957,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1639368266601058,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,0.9994932591178947,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1606118630426836,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.0956003699633343,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9566876983770166,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1452397898607398,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1708476814705797,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1639368266601062,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,50,20660958,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.15069529009819,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.00728276942218,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1337472093278504,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.1042497611123039,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9629176790938848,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1708476814705797,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1639368266601058,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1506952900981897,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,51,20660959,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1766452559915819,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,0.9958244757737111,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1568792209853143,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.1001340545077856,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9608154227700423,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1639368266601058,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.15069529009819,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1766452559915817,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,52,20660960,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1450030950885155,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0050203704248408,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1396169959611033,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.1129303006654017,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9541943563795448,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.15069529009819,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1766452559915819,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1450030950885155,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,53,20660961,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1525091058605428,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0118853616480952,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1680133073612156,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.0998173587700735,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9560203907937718,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1766452559915817,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1450030950885155,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1525091058605423,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,54,20660962,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1718828529645047,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0125244718990283,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.162240784007602,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.1016925779330227,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9578081241236102,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1450030950885157,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1525091058605426,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1718828529645047,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,55,20660963,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1664561469366803,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0048306844514205,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1488276476014785,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.109626595704629,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9512847491332677,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0012,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1525091058605426,0.854324699735045,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0036,0.06708211143695014,1.1677788866568508,1.214659398787223,1.0,1.1718828529645047,0.8543246997350451,-0.1677788866568508,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0020,0.06708211143695014,1.1677788866568506,1.2146593987872227,1.0,1.1664561469366805,0.8543246997350451,-0.1677788866568506,-0.21465939878722273,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,56,20660964,REP_0008,0.06708211143695014,1.1677788866568506,1.214659398787223,1.0,1.1587653351735037,0.8543246997350449,-0.1677788866568506,-0.21465939878722295,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,57,20660965,REP_0026,0.06708211143695014,1.0503818674783354,0.9901529775818003,1.0,1.0032350049754022,0.78406115655493,-0.050381867478335396,0.00984702241819968,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,57,20660965,REP_0040,0.06708211143695014,1.1734196188776325,1.1211042520744918,1.0,1.1632584641521542,0.8466499759883673,-0.17341961887763246,-0.12110425207449182,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,57,20660965,REP_0025,0.06708211143695014,1.1632829934426852,1.1033385488816168,1.0,1.0948347141720978,0.8396082781502284,-0.16328299344268515,-0.10333854888161675,True,True,0.0,0.0
DDR,DDR_SPLIT_00,0;2;3;4;6;11;12;14;17;18;20;24;26;27;28;29,1;5;7;8;9;10;13;15;16;19;21;22;23;25;30;31,L0,0,57,20660965,REP_0027,0.06708211143695014,0.9817813557417604,0.9425594572906872,1.0,0.9570322472712124,0.7895039991929583,0.018218644258239602,0.05744054270931276,True,True,0.0,0.0
