domain,fold,calibration_keys,test_keys,level,pair_swaps,permutation_index,seed,representation_id,achieved_spearman_rho,fixed_normalized_risk,recalibrated_normalized_risk,identity_normalized_risk,random_normalized_risk,oracle_normalized_risk,fixed_benefit,recalibrated_benefit,permutation_bijective,calibration_test_disjoint,calibration_mass_error,test_mass_error
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9840996884057491,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.035985081231573,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0206225096476482,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9878715372896201,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.974061630567285,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.99286493923302,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.984183460324963,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,0,20560908,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.986078830343361,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9968155937093176,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.0227167991175237,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0242821909221596,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9947059465180602,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9928649392330199,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.984183460324963,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.986078830343361,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,1,20560909,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9782658917529271,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9879320945537143,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.0226927802378722,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0180931863375122,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9969370107256147,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9841834603249628,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9860788303433609,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9782658917529273,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,2,20560910,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,1.004039567800588,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9874963337327064,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.036348532579911,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0419048046433834,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9878270038105562,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9860788303433609,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9782658917529273,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,1.004039567800588,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,3,20560911,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9782373504393644,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9864397278654923,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.0577743829301074,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0189311237984384,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9919164333883164,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9782658917529274,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,1.0040395678005882,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.978237350439364,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,4,20560912,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9653900227766908,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,1.006417634741652,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.034426049425918,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0269298834075362,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9870173363381116,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,1.004039567800588,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9782373504393642,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9653900227766911,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,5,20560913,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.979277111796769,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9793600366832442,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.0446583428563094,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0229172154014616,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9967259191077689,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.978237350439364,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.965390022776691,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.979277111796769,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,6,20560914,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9742279468132586,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9846488128489116,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.034209346606321,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0472168110210756,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9951041700995279,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9653900227766907,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9792771117967689,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9742279468132589,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,7,20560915,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9642702727318947,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9796512933065521,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.075871024741436,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0277635084759156,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,1.0013438142571016,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9792771117967689,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.974227946813259,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.964270272731895,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,8,20560916,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9622160369912097,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9962098171797665,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.0489215702822905,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0337423158071926,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9988383563083177,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9742279468132585,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.964270272731895,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9622160369912097,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,9,20560917,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9920769306988395,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9899796692520982,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.019589762362369,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.024922188679572,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9866156743944834,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.964270272731895,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9622160369912097,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9920769306988396,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,10,20560918,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9633780480759151,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0026,0.966642228739003,0.6388461662952505,0.6380344872041427,1.0,0.9925606539249817,0.6380039752614037,0.3611538337047495,0.3619655127958573,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0040,0.966642228739003,0.12906842955140826,0.12932785604157732,1.0,1.036906545919655,0.12896684837585706,0.8709315704485917,0.8706721439584226,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0025,0.966642228739003,0.4745994308135031,0.4746242572668114,1.0,1.0180196153336136,0.47459488167349045,0.5254005691864969,0.5253757427331887,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0027,0.966642228739003,0.822212301100272,0.8218654280157076,1.0,0.9773139253740845,0.8218630909820068,0.177787698899728,0.1781345719842924,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0012,0.966642228739003,0.1353949943849677,0.1355652743957598,1.0,0.9622160369912096,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0036,0.966642228739003,0.13539499438496777,0.13556527439575988,1.0,0.9920769306988396,0.13535235561488634,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0020,0.966642228739003,0.13539499438496783,0.1355652743957599,1.0,0.9633780480759154,0.13535235561488637,0.8646050056150322,0.8644347256042401,True,True,0.0,0.0
HBM2,HBM_LOCO_Chip0,Chip1;Chip2;Chip3;Chip4;Chip5,Chip0,L0,0,11,20560919,REP_0008,0.966642228739003,0.13539499438496772,0.13556527439575983,1.0,0.9671757049631612,0.13535235561488626,0.8646050056150323,0.8644347256042402,True,True,0.0,0.0
