# Source-to-public SHA256 provenance

source_logical_path,source_sha256,public_path,public_sha256,byte_identical
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/p3b_summary.csv,a8302bbbf528e1c0c08324bfa3c57fb3ffb3eafaf39d0f356fff39a172a54e5d,portability/amd_cpu/results/p3b_summary.csv,a8302bbbf528e1c0c08324bfa3c57fb3ffb3eafaf39d0f356fff39a172a54e5d,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/p3b_summary.json,fc2d1f0eca14a838473672af56f3838b864226f65782da3ac576e65361a652a8,portability/amd_cpu/results/p3b_summary.json,fc2d1f0eca14a838473672af56f3838b864226f65782da3ac576e65361a652a8,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/p3b_raw_blocks.csv,fe6977ddf2a61dc863379d7cb0cc4d20a0a29c88c528c172356f6a85265d2448,portability/amd_cpu/results/p3b_raw_blocks.csv,fe6977ddf2a61dc863379d7cb0cc4d20a0a29c88c528c172356f6a85265d2448,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/p3b_correctness.csv,362790867a107d24a101e08c2009bf6e6dc8ff6702cb286a58f64a3fa3031cc0,portability/amd_cpu/results/p3b_correctness.csv,362790867a107d24a101e08c2009bf6e6dc8ff6702cb286a58f64a3fa3031cc0,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/P3B_FINAL_STATUS.txt,009e1dc4fe0bfb9d7083a6046a3936c09da0d29aaf3b0abb1ad0b4e6d4e67d70,portability/amd_cpu/results/P3B_FINAL_STATUS.txt,009e1dc4fe0bfb9d7083a6046a3936c09da0d29aaf3b0abb1ad0b4e6d4e67d70,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/results/formal/environment.txt,f2938ca062b6df6de7260c456bc79f696786410b6adfff982068d2ed5b990b7d,portability/amd_cpu/results/environment.txt,f2938ca062b6df6de7260c456bc79f696786410b6adfff982068d2ed5b990b7d,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/source/p3b_amd7840hs_multithread.cpp,98ba61a3a81e318e42dc5964cfeac56ed3f1e6be2e1fe8c30eecd834af205126,portability/amd_cpu/scripts/p3b_amd7840hs_multithread.cpp,98ba61a3a81e318e42dc5964cfeac56ed3f1e6be2e1fe8c30eecd834af205126,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/freeze_extracted/source/p3a_configs.hpp,672bcc53efe82a4d75761eebc2b589689c29cf215fe2f7cee913a57058c23f06,portability/amd_cpu/scripts/p3a_configs.hpp,672bcc53efe82a4d75761eebc2b589689c29cf215fe2f7cee913a57058c23f06,True
SOURCE_ARCHIVE_ROOT/AMD7840HS_P3B_FINAL_ANALYSIS/p3b_analyze_amd7840hs.py,b3e5f7d4a85f76aa6c6010d49bb580a4e6e187c77c6fff7e53fcdea7d470b2c2,portability/amd_cpu/scripts/p3b_analyze_amd7840hs.py,b3e5f7d4a85f76aa6c6010d49bb580a4e6e187c77c6fff7e53fcdea7d470b2c2,True
